JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457307.77618,15.648,0.018,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.25,Z,16.924,18.069,,AA TAU,AAVSO,STD,,,,
2457307.90981,15.703,0.167,,V,MZK,,ENSEMBLE,132,9528M,,1,1.142,Z,,13.203,,AA TAU,AAVSO,STD,,,,
2457307.91118,16.694,0.169,,B,MZK,,ENSEMBLE,132,9528M,,1,1.145,Z,,14.128,,AA TAU,AAVSO,STD,,,,
2457308.77105,16.163,0.020,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.26,Z,16.641,17.754,,AA TAU,AAVSO,STD,,,,
2457310.77332,16.078,0.016,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.22,Z,16.563,17.720,,AA TAU,AAVSO,STD,,,,
2457311.76852,16.074,0.024,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.24,Z,16.956,18.066,,AA TAU,AAVSO,STD,,,,
2457312.75956,15.955,0.016,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.26,Z,16.636,17.772,,AA TAU,AAVSO,STD,,,,
2457313.75648,16.264,0.030,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.26,Z,16.921,18.075,,AA TAU,AAVSO,STD,,,,
2457314.77021,16.259,0.021,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.19,Z,16.630,17.778,,AA TAU,AAVSO,STD,,,,
2457315.85794,16.172,0.019,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.658,17.798,,AA TAU,AAVSO,STD,,,,
2457316.74822,16.185,0.019,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.22,Z,16.591,17.741,,AA TAU,AAVSO,STD,,,,
2457317.75818,16.248,0.022,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.21,Z,16.663,17.814,,AA TAU,AAVSO,STD,,,,
2457317.79206,16.001,0.060,,V,ROE,,ENSEMBLE,144,6983CFP,,0,1.103,Z,,14.242,,AA TAU,AAVSO,STD,1,,,
2457328.84321,15.526,0.200,,V,MZK,,ENSEMBLE,132,9528M,,1,1.120,Z,,13.189,,AA TAU,AAVSO,STD,,,,
2457328.84457,16.917,0.205,,B,MZK,,ENSEMBLE,132,9528M,,1,1.123,Z,,14.145,,AA TAU,AAVSO,STD,,,,
2457334.73225,15.773,0.014,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.13,Z,16.637,17.759,,AA TAU,AAVSO,STD,,,,
2457335.79472,15.631,0.011,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.533,17.690,,AA TAU,AAVSO,STD,,,,
2457335.86932,15.449,0.060,,V,ROE,,ENSEMBLE,144,6983CFP,,1,1.081,Z,,14.315,,AA TAU,AAVSO,STD,1,,,
2457336.75764,15.334,0.039,,V,ROE,,ENSEMBLE,144,6983CFP,,1,1.068,Z,,14.391,,AA TAU,AAVSO,STD,1,,,
2457338.79507,15.993,0.016,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.644,17.754,,AA TAU,AAVSO,STD,,,,
2457340.58950,<15.3,0.3,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.894,Z,12.470,12.931,,AA TAU,AAVSO,STD,,,,
2457340.76762,16.088,0.017,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,16.551,17.698,,AA TAU,AAVSO,STD,,,,
2457343.86313,16.293,0.066,,V,MZK,,ENSEMBLE,132,9528M,,0,1.341,Z,,13.226,,AA TAU,AAVSO,STD,,,,
2457346.97063,16.384,0.026,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.90,Z,16.707,17.865,,AA TAU,AAVSO,STD,,,,
2457348.77205,16.449,0.031,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.561,17.713,,AA TAU,AAVSO,STD,,,,
2457349.76815,16.538,0.043,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.531,17.686,,AA TAU,AAVSO,STD,,,,
2457349.97472,16.495,0.028,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.13,Z,16.780,17.902,,AA TAU,AAVSO,STD,,,,
2457356.54336,16.5,0.2,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.939,Z,12.470,12.935,,AA TAU,AAVSO,STD,,,,
2457358.95148,16.458,0.041,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.14,Z,16.969,18.080,,AA TAU,AAVSO,STD,,,,
2457359.61066,16.374,0.025,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.38,Z,16.651,17.811,,AA TAU,AAVSO,STD,,,,
2457360.62179,16.317,0.023,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.30,Z,16.660,17.798,,AA TAU,AAVSO,STD,,,,
2457360.92822,16.351,0.070,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.85,Z,17.783,18.991,,AA TAU,AAVSO,STD,,,,
2457361.58135,16.479,0.032,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.58,Z,16.694,17.847,,AA TAU,AAVSO,STD,,,,
2457362.59417,16.536,0.045,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.44,Z,16.929,18.087,,AA TAU,AAVSO,STD,,,,
2457363.72439,16.618,0.027,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.591,17.745,,AA TAU,AAVSO,STD,,,,
2457364.69697,16.622,0.026,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.04,Z,16.573,17.742,,AA TAU,AAVSO,STD,,,,
2457365.77006,16.727,0.031,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.04,Z,16.730,17.882,,AA TAU,AAVSO,STD,,,,
2457366.74988,16.667,0.026,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.586,17.725,,AA TAU,AAVSO,STD,,,,
2457368.51137,16.443,0.214,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.925,Z,12.470,12.930,,AA TAU,AAVSO,STD,,,,
2457371.54894,16.32,0.05,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.401,Z,12.470,12.931,,AA TAU,AAVSO,STD,,,,
2457371.67934,16.640,0.073,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.04,Z,18.121,19.263,,AA TAU,AAVSO,STD,,,,
2457373.56524,16.271,0.117,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V+C POISSON;,0,1.262,Z,12.470,12.914,,AA TAU,AAVSO,STD,,,,
2457375.79536,16.052,0.010,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.16,Z,15.801,16.962,,AA TAU,AAVSO,STD,,,,
2457376.49822,15.9,0.1,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V+C POISSON;,0,1.789,Z,12.470,12.927,,AA TAU,AAVSO,STD,,,,
2457376.77545,16.700,0.098,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.11,Z,18.157,19.307,,AA TAU,AAVSO,STD,,,,
2457378.83977,16.484,0.051,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.43,Z,16.668,17.852,,AA TAU,AAVSO,STD,,,,
2457385.49505,16.5,0.2,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V+C POISSON;,0,1.535,Z,12.470,12.952,,AA TAU,AAVSO,STD,,,,
2457386.3375,<12.9,,,Vis.,POX,,129,,13170DHQ,,,,Z,,,,AA TAU,AAVSO,STD,,,,
2457387.58128,16.458,0.026,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.15,Z,16.674,17.830,,AA TAU,AAVSO,STD,,,,
2457387.86012,16.704,0.100,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.95,Z,17.593,18.763,,AA TAU,AAVSO,STD,,,,
2457389.59275,16.466,0.023,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.10,Z,16.619,17.780,,AA TAU,AAVSO,STD,,,,
2457389.85940,16.456,0.067,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.00,Z,17.334,18.501,,AA TAU,AAVSO,STD,,,,
2457390.82988,16.416,0.025,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.63,Z,16.694,17.876,,AA TAU,AAVSO,STD,,,,
2457391.66716,16.382,0.019,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.566,17.716,,AA TAU,AAVSO,STD,,,,
2457392.49370,16.4,0.1,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V+C POISSON;,0,1.385,Z,12.470,12.913,,AA TAU,AAVSO,STD,,,,
2457392.79317,16.137,0.019,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.37,Z,16.685,17.840,,AA TAU,AAVSO,STD,,,,
2457398.73744,16.564,0.026,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.17,Z,16.616,17.776,,AA TAU,AAVSO,STD,,,,
2457399.50886,16.26,0.03,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.192,Z,12.470,12.920,,AA TAU,AAVSO,STD,,,,
2457400.67424,16.072,0.018,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.04,Z,16.690,17.873,,AA TAU,AAVSO,STD,,,,
2457403.77638,15.424,0.019,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.47,Z,17.279,18.494,,AA TAU,AAVSO,STD,,,,
2457404.73135,15.585,0.016,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.22,Z,16.681,17.857,,AA TAU,AAVSO,STD,,,,
2457406.64561,15.928,0.031,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,16.590,17.769,,AA TAU,AAVSO,STD,,,,
2457411.76406,16.119,0.063,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.55,Z,16.860,17.986,,AA TAU,AAVSO,STD,,,,
2457416.76304,15.859,0.020,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.69,Z,16.698,17.877,,AA TAU,AAVSO,STD,,,,
2457417.59888,15.609,0.012,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,16.629,17.803,,AA TAU,AAVSO,STD,,,,
2457418.59714,15.858,0.021,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,17.057,18.177,,AA TAU,AAVSO,STD,,,,
2457421.60773,15.763,0.155,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.058,Z,12.470,12.931,,AA TAU,AAVSO,STD,,,,
2457422.72793,15.985,0.018,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.49,Z,16.703,17.876,,AA TAU,AAVSO,STD,,,,
2457423.69544,15.714,0.014,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.29,Z,16.650,17.812,,AA TAU,AAVSO,STD,,,,
2457424.71446,15.935,0.052,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.43,Z,18.108,19.253,,AA TAU,AAVSO,STD,,,,
2457425.73231,15.680,0.023,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.61,Z,17.634,18.781,,AA TAU,AAVSO,STD,,,,
2457428.72608,16.174,0.033,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.63,Z,17.452,18.620,,AA TAU,AAVSO,STD,,,,
2457428.72800,16.180,0.032,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.65,Z,17.461,18.626,,AA TAU,AAVSO,STD,,,,
2457435.55808,<15.4,0.3,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,,0,1.038,Z,12.470,12.913,,AA TAU,AAVSO,STD,,,,
2457435.71111,15.846,0.102,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.67,Z,17.775,18.935,,AA TAU,AAVSO,STD,,,,
2457437.52459,16.061,0.065,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.009,Z,12.470,12.916,,AA TAU,AAVSO,STD,,,,
2457437.68730,15.870,0.068,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.49,Z,17.846,18.981,,AA TAU,AAVSO,STD,,,,
2457439.58725,15.975,0.052,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.134,Z,12.470,12.934,,AA TAU,AAVSO,STD,,,,
2457443.68200,15.964,0.046,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.60,Z,17.585,18.724,,AA TAU,AAVSO,STD,,,,
2457444.51121,16.131,0.066,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.012,Z,12.470,12.923,,AA TAU,AAVSO,STD,,,,
2457445.71389,16.084,0.046,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.11,Z,17.632,18.800,,AA TAU,AAVSO,STD,,,,
2457446.57962,16.276,0.064,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.176,Z,12.470,12.927,,AA TAU,AAVSO,STD,,,,
2457447.57022,16.174,0.059,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.150,Z,12.470,12.929,,AA TAU,AAVSO,STD,,,,
2457448.68070,16.078,0.035,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.74,Z,17.734,18.858,,AA TAU,AAVSO,STD,,,,
2457449.56190,16.133,0.154,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.140,Z,12.470,12.921,,AA TAU,AAVSO,STD,,,,
2457449.67546,16.051,0.040,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.70,Z,17.802,19.000,,AA TAU,AAVSO,STD,,,,
2457451.68055,16.016,0.032,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.84,Z,17.593,18.770,,AA TAU,AAVSO,STD,,,,
2457452.51381,16.263,0.096,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.042,Z,12.470,12.916,,AA TAU,AAVSO,STD,,,,
2457452.68888,15.985,0.043,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.02,Z,17.880,19.039,,AA TAU,AAVSO,STD,,,,
2457457.69704,16.140,0.037,,V,WRCA,,ENSEMBLE,122,13598BNA,,0,1.777,Z,,12.253,,AA TAU,AAVSO,STD,,,,
2457458.52777,16.249,0.201,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.110,Z,12.470,12.922,,AA TAU,AAVSO,STD,,,,
2457462.66658,16.115,0.086,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.11,Z,17.811,18.961,,AA TAU,AAVSO,STD,,,,
2457463.52466,16.318,0.244,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.144,Z,12.470,12.929,,AA TAU,AAVSO,STD,,,,
2457464.66203,16.243,0.064,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.13,Z,17.679,18.857,,AA TAU,AAVSO,STD,,,,
2457468.65097,16.035,0.063,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,2.14,Z,17.694,18.912,,AA TAU,AAVSO,STD,,,,
2457471.52207,16.665,0.093,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.223,Z,12.470,12.932,,AA TAU,AAVSO,STD,,,,
2457478.62870,16.030,0.044,,V,WRCA,,ENSEMBLE,122,13598BNA,,0,1.641,Z,,12.247,,AA TAU,AAVSO,STD,,,,
2457479.54464,16.281,0.053,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.527,Z,12.470,12.915,,AA TAU,AAVSO,STD,,,,
2457486.52908,16.201,0.098,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.562,Z,12.470,12.942,,AA TAU,AAVSO,STD,,,,
2457626.81022,15.986,0.040,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.829,Z,12.470,12.918,,AA TAU,AAVSO,STD,,,,
2457628.86842,15.987,0.044,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.43,Z,17.833,18.995,,AA TAU,AAVSO,STD,,,,
2457628.93202,17.657,0.093,,B,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 14.059  K = 15.280,0,1.12,Z,18.202,19.298,,AA TAU,AAVSO,STD,,,,
2457628.93516,16.059,0.033,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.11,Z,17.646,18.817,,AA TAU,AAVSO,STD,,,,
2457628.93674,13.515,0.013,,I,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 11.506  K = 12.574,0,1.11,Z,17.644,18.769,,AA TAU,AAVSO,STD,,,,
2457630.88347,15.990,0.034,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.29,Z,17.752,18.893,,AA TAU,AAVSO,STD,,,,
2457631.89823,15.888,0.026,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.22,Z,17.669,18.821,,AA TAU,AAVSO,STD,,,,
2457636.91832,16.367,0.049,,V,WRCA,,ENSEMBLE,122,13598BNA,,0,1.230,Z,,12.254,,AA TAU,AAVSO,STD,,,,
2457637.87830,16.410,0.048,,V,WRCA,,ENSEMBLE,122,13598BNA,,0,1.464,Z,,12.234,,AA TAU,AAVSO,STD,,,,
2457638.80112,16.580,0.263,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V+C POISSON;,0,1.539,Z,12.470,12.917,,AA TAU,AAVSO,STD,,,,
2457642.89680,16.134,0.017,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.040,Z,12.470,12.919,,AA TAU,AAVSO,STD,,,,
2457645.88944,16.136,0.048,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.11,Z,17.901,19.057,,AA TAU,AAVSO,STD,,,,
2457645.89100,13.444,0.012,,I,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 11.506  K = 12.574,0,1.11,Z,17.579,18.729,,AA TAU,AAVSO,STD,,,,
2457648.77935,16.168,0.054,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.487,Z,12.470,12.918,,AA TAU,AAVSO,STD,,,,
2457654.81642,15.801,0.043,,V,WRCA,,ENSEMBLE,122,13598BNA,,0,1.609,Z,,12.239,,AA TAU,AAVSO,STD,,,,
2457656.85616,17.459,0.072,,B,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 14.059  K = 15.280,0,1.12,Z,18.124,19.230,,AA TAU,AAVSO,STD,,,,
2457656.85931,15.693,0.024,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.11,Z,17.561,18.719,,AA TAU,AAVSO,STD,,,,
2457656.86087,12.852,0.008,,I,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 11.506  K = 12.574,0,1.11,Z,17.562,18.707,,AA TAU,AAVSO,STD,,,,
2457658.84273,15.842,0.025,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.14,Z,17.587,18.720,,AA TAU,AAVSO,STD,,,,
2457659.89420,15.258,0.013,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.004,Z,12.470,12.926,,AA TAU,AAVSO,STD,,,,
2457659.89930,15.249,0.014,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,17.386,18.543,,AA TAU,AAVSO,STD,,,,
2457661.375,<14.2,,,Vis.,BOZ,,000,,160928,,,,Z,,,,AA TAU,MCSE,STD,,,,
2457661.88708,15.726,0.020,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,17.433,18.587,,AA TAU,AAVSO,STD,,,,
2457662.88818,15.578,0.017,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,17.448,18.590,,AA TAU,AAVSO,STD,,,,
2457663.86238,15.319,0.017,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.06,Z,17.446,18.591,,AA TAU,AAVSO,STD,,,,
2457664.89795,14.835,0.011,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,17.519,18.644,,AA TAU,AAVSO,STD,,,,
2457665.93945,14.641,0.011,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,17.566,18.718,,AA TAU,AAVSO,STD,,,,
2457666.91756,15.219,0.144,,V,MZK,,ENSEMBLE,132,9528M,,0,1.119,Z,,13.182,,AA TAU,AAVSO,STD,,,,
2457667.85988,15.288,0.027,,V,WRCA,,ENSEMBLE,122,13598BNA,,0,1.130,Z,,12.227,,AA TAU,AAVSO,STD,,,,
2457667.92842,15.243,0.014,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,17.476,18.630,,AA TAU,AAVSO,STD,,,,
2457668.91896,15.360,0.019,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,17.756,18.944,,AA TAU,AAVSO,STD,,,,
2457670.71273,15.863,0.023,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.550,Z,12.470,12.925,,AA TAU,AAVSO,STD,,,,
2457670.89550,15.622,0.018,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,17.384,18.522,,AA TAU,AAVSO,STD,,,,
2457671.75438,15.247,0.030,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.234,Z,12.470,12.870,,AA TAU,AAVSO,STD,,,,
2457671.86769,15.143,0.041,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.03,Z,18.482,19.614,,AA TAU,AAVSO,STD,,,,
2457673.88727,15.070,0.012,,V,MJB,,000-BKF-955,000-BKF-957,13222QC,STANDARD MAG: C = 13.052  K = 14.179,0,1.02,Z,17.545,18.703,,AA TAU,AAVSO,STD,,,,
2457674.67268,15.073,0.063,,V,DKS,,000-BKF-954,000-BKM-135,X15580DAP,ERROR: V-C STDDEV+C POISSON IN QUAD;,0,1.933,Z,12.470,12.962,,AA TAU,AAVSO,STD,,,,
2457676.83762,15.128,0.036,,V,WRCA,,ENSEMBLE,122,13598BNA,,0,1.123,Z,,12.231,,AA TAU,AAVSO,STD,,,,
